,is_Action,is_Adventure,is_Fantasy,is_Science Fiction,is_Crime,is_Drama,is_Thriller,is_Animation,is_Family,is_Western,is_Comedy,is_Romance,is_Horror,is_Mystery,is_History,is_War,is_Music,is_Documentary,is_Foreign,revenue
945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48169156
946,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.09423648
947,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.97607453
949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.34989584
950,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.44547681
951,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.60602194
952,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.19208989
953,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.41482207
954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83719388
956,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.29394835
957,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.4020302
958,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.55495563
959,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49
960,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.69425966
961,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.44056873
962,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.49718611
963,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60462347
965,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.13309743
966,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.83761844
967,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05197635
968,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.56714147
969,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.30303072
970,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.82169884
971,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.58900031
972,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.63327201
973,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.42792561
974,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.26199517
975,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60161391
976,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42277365
977,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.23159305
978,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34808403
979,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.2503595
980,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38955598
982,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.71561644
983,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.55112356
984,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44434439
985,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.66976317
986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26121638
987,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3850234
988,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10541523
989,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.16671505
990,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.10382407
991,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24188922
992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22944502
993,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0985161
994,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4082854
995,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.60052138
997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55969
998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0680855
1000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28931401
1001,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12764201
1002,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.727
1003,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20423389
1004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36348784
1005,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.07515725
1006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74171806
1007,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6892915
1008,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04399548
1009,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.51493655
1010,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.96397415
1012,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.08
1013,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0332433
1014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85498534
1015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5031514
1017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.90383208
1018,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.25928721
1019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7001622
1020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25771424
1021,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.77745568
1022,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.02825796
1024,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.03738726
1025,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.24305181
1026,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.35743308
1027,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.25212904
1029,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.38085778
1030,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.12379402
1031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.99288605
1033,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.1371483
1034,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5
1035,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.10539
1036,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1.00860818
1037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.81
1038,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15436808
1039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.052
1040,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.41631208
1041,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.76141306
1042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.20673217
1043,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.12
1044,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0170206
1045,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.95149435
1046,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.95268056
1047,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.17615211
1048,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.75372502
1049,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.78051587
1050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.54749918
1051,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.22126687
1052,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.04876233
1053,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.90683916
1054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.41220678
1055,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.65184237
1056,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3118353
1057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76669806
1058,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94935764
1059,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.36885767
1060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.13916474
1061,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2.44931766
1062,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.63258859
1063,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.74558115
1064,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.70362582
1065,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.53854588
1067,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.56070433
1068,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.04478416
1070,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.48412065
1071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2349461
1072,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.38399961
1075,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.82966152
1076,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.56422687
1077,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.60583018
1078,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.55181129
1079,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3092569
1081,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75225693
1082,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65664721
1083,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.72108608
1086,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.57881056
1087,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.294
1088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.38058335
1089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17300889
1091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13681765
1092,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.60222298
1093,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11203026
1094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09323833
1096,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4248739
1097,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0849389
1098,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04607608
1099,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0215454
1100,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.60078586
1102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.32324128
1103,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6887576
1104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36
1105,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65615285
1106,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.00400432
1108,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.843
1109,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.03484331
1110,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.11340801
1111,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34227298
1112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80049764
1114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50871113
1115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6869677
1116,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.70248367
1117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48190704
1118,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.51070807
1119,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.01585328
1120,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.63889678
1121,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.24834564
1122,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.71963386
1123,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.701
1124,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5867418
1125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.71
1126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.73100172
1127,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6378181
1129,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.55157539
1131,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.56167015
1132,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.89162162
1133,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5635998
1134,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.20915465
1135,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24127895
1136,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.77394432
1137,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36893721
1138,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12342632
1139,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.11087569
1140,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14
1141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15
1143,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.17487473
1145,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6.72806292
1146,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46221189
1147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07448385
1148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90815558
1149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51171807
1150,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.17375031
1151,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.77841558
1152,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.32
1153,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26546825
1154,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.71006128
1155,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.97011982
1156,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.52266007
1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.90212113
1158,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.49295601
1159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.07458785
1160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.20170008
1161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24920315
1162,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.77259441
1163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7826262
1164,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.61834276
1165,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.44527583
1166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.11811453
1167,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.15862692
1168,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.29540499
1169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95020213
1170,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.28798265
1171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6983701
1172,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.20455994
1173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.94564672
1174,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.24827316
1175,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.75505856
1176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.24731534
1177,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5873382
1178,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.51161491
1179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.91636986
1180,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.4106986
1181,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.05405498
1182,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.38259062
1183,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.47845033
1184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.36267476
1185,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.96781193
1186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.86167139
1187,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65478348
1188,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.91753202
1189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.90029656
1190,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.7012846
1191,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.54682547
1192,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.87840042
1193,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75395048
1194,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.85412898
1195,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.30786397
1196,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.09676311
1197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.07670357
1198,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.74597643
1199,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2017529
1200,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.91185897
1201,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.26248813
1203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.92913171
1204,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.14830111
1205,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.91974818
1206,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.51854875
1207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.84601681
1208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67347013
1209,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45916769
1210,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.41591324
1211,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.74
1213,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.41797066
1216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.45896422
1217,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9755205
1218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.41863726
1219,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.97138686
1220,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.96618699
1221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34416893
1222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.26069509
1223,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36037909
1224,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.57887643
1226,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.55707411
1227,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.50451307
1230,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48063435
1231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55247881
1232,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5878518
1233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46442528
1234,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30199105
1235,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3167062
1237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29
1238,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.49627779
1239,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27053815
1241,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.65754228
1242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.62771059
1243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
1244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.24332324
1245,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60965854
1246,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.381725
1247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22433915
1249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46546197
1251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20350754
1252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6047434
1254,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19412993
1255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.80274123
1256,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14375181
1257,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.46471023
1258,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.16872671
1259,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14358033
1260,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.73921954
1262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13395939
1263,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24719215
1264,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.281211
1265,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.18902015
1266,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28169671
1267,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.19322135
1270,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10667893
1271,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.20645327
1273,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10959475
1275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32017803
1276,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22044277
1278,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13644292
1279,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2393787
1280,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.17760134
1281,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07563728
1286,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86758912
1289,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94
1290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0
1291,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01229792
1292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6948549
